,A,B,C,D
2023-05-03,17.574890589559786,8.800609204823939,29.49288862550465,9.150046837765087
2023-05-04,16.972313609317563,9.990809313155053,28.649126582017217,8.703811548695496
2023-05-05,17.052355618686356,10.839962199365194,28.436994273078053,8.196221230383692
2023-05-06,16.827165869785954,10.809576453201371,29.361840790389095,9.956320164731471
2023-05-07,16.89573954251909,12.51370194119907,29.73485263281989,11.563799577770004
2023-05-08,17.433519370485577,12.382991637050997,29.587442651544766,12.208726837872327
2023-05-09,17.242590484055903,11.583827479818286,31.431830887180542,13.309525518763914
2023-05-10,16.60241813877768,11.394750715668444,30.546767285894006,12.508367216043327
2023-05-11,17.10828402144763,10.37900508970916,29.606067136064933,11.503690807777195
2023-05-12,15.186664756252116,10.271255931351833,28.73225759525646,10.22615247689517
2023-05-13,16.051676187475778,10.327725077952675,30.13157547161583,9.593977770533487
2023-05-14,15.71219656089218,10.675869729850703,29.1453998302936,10.437748658251358
2023-05-15,17.097045522302945,9.858138460207876,28.80513652237789,11.924320881536971
2023-05-16,16.734476229800737,9.48237721232142,28.008501622696055,10.219573318543638
2023-05-17,16.92501581611026,9.30535747927998,27.80010482078409,8.970575211590349
2023-05-18,17.46189458952839,10.15587985631714,28.77364004009439,7.649937465945488
2023-05-19,18.29651134612342,8.49054001794629,27.274943275644954,6.334270744040436
2023-05-20,19.30231470691347,10.173839576624463,27.939761163540936,7.604252390849663
2023-05-21,20.503307506598453,10.43247679775337,29.57608612485198,7.54228091833797
2023-05-22,20.750622428313708,10.368727640733336,29.802263779572367,7.752282793919225
2023-05-23,20.671607427646844,10.139380973629276,29.04129696086523,9.484457090117191
2023-05-24,20.68326037097415,9.566746493313179,29.46525433375885,7.597765159528596
2023-05-25,20.885658962873375,7.72205635083824,29.28741160018344,6.0828582095757096
2023-05-26,20.49043366053429,7.619579158081727,28.36193428372183,5.249432282169552
2023-05-27,22.016905625224283,6.758119249024642,28.26851187028361,3.984770587332488
2023-05-28,20.182679194815076,8.073709078577188,29.679895930032888,2.6445810819002977
2023-05-29,21.174181563973058,5.969848495425248,29.96456364791647,4.236892960657501
2023-05-30,20.292120337830802,6.01279322479329,28.48895292319108,4.336411196435051
2023-05-31,21.21266317291869,5.104766764421819,27.359800554693013,4.94234569051184
2023-06-01,21.6218442224888,6.257558796290162,26.19396365681895,5.955610118274926
2023-06-02,21.28447321009495,5.159224910503852,26.50283499922419,5.4511243573179655
2023-06-03,22.20558668098416,3.2449937602827745,27.397380513307194,6.743845090598615
2023-06-04,22.684004251827698,4.043144025157231,27.49788496972436,7.832690237234098
2023-06-05,22.977358624474206,3.9554238118029694,26.698396239098162,7.088245069279336
2023-06-06,22.722502085349053,3.204406333657861,26.866681286756375,7.065929678670537
2023-06-07,20.846014384833886,2.473673910346504,27.044150852071585,7.804772807283477
2023-06-08,21.015605446408127,1.808133554060762,28.368153709026792,7.9205157736046345
2023-06-09,21.76622551880002,3.130423791494883,29.12464705260447,7.504231471196672
2023-06-10,21.264576669022386,3.8893136561818453,28.396522022504094,8.121192826379376
2023-06-11,22.765461340052102,3.4768415881671033,26.503654188419606,8.050046815196119
2023-06-12,21.709338810600087,4.106949898256777,27.76724010212724,7.496054489064727
2023-06-13,21.480762521790883,6.734915893995344,27.24571218485,6.827542040510267
2023-06-14,22.614549798167566,6.360851033222901,28.95169954908477,7.739249986701731
2023-06-15,23.95622436624038,4.832752433178217,29.732763072464174,6.993202502431887
2023-06-16,23.932842255268795,6.1486584145657455,30.0831642446423,5.534452024507234
2023-06-17,21.83584952110795,7.6315057652740155,31.18999479552739,6.087370009054673
2023-06-18,23.551973911395866,8.097542590143828,31.119257090962815,4.958306500966028
2023-06-19,23.42757235274426,8.603780267541994,30.826297078244835,4.111328058511496
2023-06-20,22.82702875645807,7.924107991149516,32.40414421802132,3.2126128361262385
2023-06-21,23.127900259350064,6.958195441167328,31.850676346823082,3.398137848600244
2023-06-22,22.76055771353287,6.612457111267318,31.025949692599916,4.032189572598718
2023-06-23,22.600772661624227,7.4787209675099175,31.796893023047435,2.8891525127858886
2023-06-24,21.810481891390488,6.594330434567885,33.87627408506216,0.9981047982650892
2023-06-25,21.468715205994148,7.245230413510218,36.2087305950178,0.5545342326521433
2023-06-26,21.191509614649675,8.438785340074155,36.70807609235143,1.7360366562656617
2023-06-27,21.73116295346726,7.63247282252878,36.15857092089658,3.1928548351164707
2023-06-28,20.181019132903856,7.601458874926037,34.81004178493843,2.4254422424871365
2023-06-29,19.378280687638824,7.433094537962527,34.582889571609485,3.168465372783306
2023-06-30,18.293533555204085,6.572138490874051,35.42784734718158,4.333352765791362
2023-07-01,17.683603909917267,6.120790221137803,37.51560095876737,4.86486356635484
2023-07-02,17.815342144775943,6.666632730878177,40.59094010433117,4.7523739075209095
2023-07-03,17.283212774355018,6.917914147769401,41.043563195368094,2.693578955620225
2023-07-04,17.14875329149566,8.08310242071847,41.19618107572115,3.5681292120079373
2023-07-05,17.11378437545908,8.817790252930864,41.77261783848076,2.641722543010164
2023-07-06,17.069752508930538,7.612492194957021,40.50816380220623,3.2571556847074348
2023-07-07,18.18107007847186,8.932006989262472,40.77654869532302,4.374488500136942
2023-07-08,18.13645348630905,10.103838544264548,40.24951818480315,3.6429042904590347
2023-07-09,17.071321229197466,10.444228862575704,40.012530973855945,5.557580705220155
2023-07-10,18.011949248291124,10.054760514249935,41.351274017475085,4.517177042296566
2023-07-11,17.19714552014952,10.876216580724627,42.038110591517004,4.612699281074634
2023-07-12,15.65989216943776,9.50043765219916,43.49271833288514,4.058419303731197
2023-07-13,17.092533602307864,9.405507189858605,42.78307308262411,6.50749415771075
2023-07-14,17.220355579486675,9.42785808233301,43.34065050446858,8.736480927139091
2023-07-15,17.731147744386,8.651646994191799,42.610041490036814,6.616011620044363
2023-07-16,19.185308555802735,8.726031628565497,40.526444827783855,5.961944420355124
2023-07-17,18.91485566907367,10.314230947417945,38.77843158957903,3.624037444829029
2023-07-18,18.547718831425957,8.196152363799655,38.65434086546223,4.517826246499641
2023-07-19,19.141562945984944,9.037540776792198,40.4137074926895,4.403844387493056
2023-07-20,19.67294369780441,9.740910615630504,40.00266393849721,3.1314516396603587
2023-07-21,18.639219547481005,10.130643331643423,41.52993037847626,3.8381089713487277
2023-07-22,19.101028866466915,9.127511307217812,40.77413926432689,3.7713152372204286
2023-07-23,19.467006613005342,7.856815208731961,40.48560501664072,5.049315919513271
2023-07-24,20.369270345580443,7.419255012725311,40.470471890132124,3.3794063382659085
2023-07-25,21.00284853264435,7.677606665145605,39.384867057212006,3.3405230831826755
2023-07-26,21.919366889799026,8.43373520601816,40.838908518938915,3.5647692539767304
2023-07-27,19.63111848458143,10.389388775886843,40.26976548038432,4.851700798039047
2023-07-28,17.641670069812648,10.288206860901198,39.432617310579495,5.308098023329592
2023-07-29,16.18660115406032,9.689861748034865,39.73306225767903,5.41078864932845
2023-07-30,17.71089552552475,9.415678048735513,38.89165693974851,7.108781827840645
2023-07-31,17.658423535895427,8.963790358570199,40.29059182314935,7.805400250738835
2023-08-01,17.625893066693944,9.104916431742371,39.902445986350244,8.006942325048009
2023-08-02,14.734908908621275,8.272289035214435,38.91110903129308,10.055021712427626
2023-08-03,13.889044188502755,7.704918676788785,40.29433709008029,8.503175601481272
2023-08-04,11.852133530524988,8.020243629375916,41.538918876226354,8.896038635882721
2023-08-05,12.771741810906676,9.005793474233085,42.42556272071291,8.03751104253166
2023-08-06,12.174975607561707,10.010480935795687,42.8640855528214,7.761699237581528
2023-08-07,12.141191076035165,10.217318357177486,42.39571037907956,6.051549016479888
2023-08-08,13.88987619497502,10.21255387814048,42.42720684916976,5.723421848653982
2023-08-09,15.797374910276279,10.468153382939215,42.032839275243035,6.1618016812588765
2023-08-10,15.532989556674242,11.49822131690814,41.950563465061826,6.545072760396671
2023-08-11,15.80849886425529,11.630599652614709,42.0244446904116,5.632347961654343
2023-08-12,15.57193999525086,11.91672448814124,43.19240464956653,6.968678453565469
2023-08-13,16.259366404527768,12.145834145877538,43.36906769629315,6.749250664009204
2023-08-14,16.802037371209398,12.001776805342242,42.96230477159508,7.661574271585624
2023-08-15,15.52188459065759,12.865003992108694,43.739933418775394,7.482827073128104
2023-08-16,15.364427419557837,13.755395918598486,42.97718647679289,8.170242195030447
2023-08-17,16.68223128925097,11.79183069339253,41.3753449045295,8.423970898679695
2023-08-18,17.49295590151404,10.420662229116852,40.31984742327805,8.856910549803588
2023-08-19,18.387445603754205,10.718378705754905,39.30281354436813,8.449531728979562
2023-08-20,19.078742452134346,9.704976091516388,39.74777292786999,7.648350430967724
2023-08-21,18.134961789953483,8.476150711716866,37.91330169584771,9.538609460445704
2023-08-22,19.125310161019737,8.954374473637229,38.50894684702537,9.804848531897242
2023-08-23,20.004807805496267,9.144378739280555,38.515553774392664,9.676189677300604
2023-08-24,21.294594384899906,9.879944662578849,39.79926713550163,7.70769246415711
2023-08-25,21.367382038315885,10.332199115833442,39.52437226594196,7.975290669900017
2023-08-26,21.86880767760654,11.903377320773814,39.16093692197326,7.308209178935629
2023-08-27,21.26457121527064,10.678014084815432,38.82487463132486,7.295451415432564
2023-08-28,20.46660015009594,11.02810776961557,40.05444140559928,5.723454589597834
2023-08-29,20.46780906129089,9.88249474603462,40.39220335662083,5.685307634521179
2023-08-30,20.83271148710903,9.61042107546794,39.123286286261695,6.43615875804148
2023-08-31,20.93131684496392,9.358387025410869,38.01024659146766,4.779262764094024
2023-09-01,19.967439519219987,10.706445644762756,40.1323725259299,6.187260143371153
2023-09-02,20.554271021154346,10.12958172286637,40.77335388542947,6.139775910472678
2023-09-03,20.77326622635013,10.6163803061424,41.01688986796631,6.084588810810488
2023-09-04,21.1086289414211,10.380979951777531,43.620824105062475,7.743069306957747
2023-09-05,19.942363475347946,9.676182442254284,43.663660164265835,6.703524668465485
2023-09-06,18.786372478669293,10.888313288118084,42.837537208948426,7.237769733901649
2023-09-07,17.005612471227682,9.22553781150387,40.55964594720284,6.838588469553462
2023-09-08,18.939238989716088,8.391426998735119,41.23380924354338,7.75963069485492
2023-09-09,19.221310630106483,9.22309508594958,41.192629877441796,6.86414971352127
2023-09-10,18.578708942171122,8.217061772659754,40.87987717165532,6.159361118408179
2023-09-11,18.022469839878394,8.279470715308443,41.972066448242046,6.323582800813362
2023-09-12,16.48824733574242,7.593192529336141,42.58314808546783,7.5565182940667555
2023-09-13,16.35720554068022,8.268205804799633,43.61050560625276,8.032743408876959
2023-09-14,15.308317172901305,8.809124660248727,44.1724014604968,8.488771326155343
2023-09-15,15.525234794076862,8.25686372226044,43.34870237481253,7.997155670171373
2023-09-16,14.063613905049584,7.836533311586316,41.609208342151554,8.19523760100066
2023-09-17,14.680598765766964,8.120095560872773,42.20317163314822,7.5734946542498145
2023-09-18,15.11703824336662,8.50671126906801,42.84288445018341,5.690126159944487
2023-09-19,15.366971723321146,8.43430804037663,41.69922020068752,5.462360064318246
2023-09-20,15.593287720587217,8.77373803590577,41.7051467051083,6.931428487407753
2023-09-21,15.395627002479696,9.255800448306065,41.65404265894713,5.5277218490504705
2023-09-22,14.765741803870725,8.576889288805882,41.66010546084069,5.042882047641401
2023-09-23,14.283015969597662,8.734668811497833,41.06725068408813,6.14101239063495
2023-09-24,14.317031996431261,9.092402208911295,41.054129380266794,9.012128657043597
2023-09-25,14.93698761614765,7.867929461524835,41.71057477858221,8.085972464460212
2023-09-26,14.049051547631166,6.104552801228944,44.02268540778052,7.679095654855144
2023-09-27,14.50281865881251,6.458257421519439,42.48777448803775,10.237516515163119
2023-09-28,13.46946827247507,5.793380516730603,41.9454180891536,9.056078517005147
2023-09-29,12.906366603775686,5.851578772842746,42.25033804072633,8.930637855525248
2023-09-30,14.341096349767547,5.203039481942858,40.98399054981218,8.89834458778665
2023-10-01,17.017516175333583,6.75428590718333,41.22360713254766,7.850783310619089
2023-10-02,17.636995398208562,5.10503990741318,41.071518877220235,7.914931987581327
2023-10-03,17.161173437091517,4.403899751870031,41.33727414752923,8.391350150120267
2023-10-04,18.634062878359,2.057897137757241,40.83774741564273,10.163545559234027
2023-10-05,17.59554164535201,1.2055911432808482,40.500869891185786,9.749742477669393
2023-10-06,19.917202988934676,-0.7808023597194997,41.73291517984426,8.530508701950037
2023-10-07,20.286426333000136,-0.7257851398136729,42.13303592305306,9.495755797492873
2023-10-08,21.549548163539757,0.6143894586392972,42.957573537002546,9.114295696623952
2023-10-09,22.145340034866308,0.07359075803323523,43.836633297357274,10.909630697835116
2023-10-10,22.78365752710911,-0.10690774104861073,46.01434921696756,10.901823122949237
2023-10-11,24.05898415763324,1.999048172693154,45.77915421909015,11.380755367190222
2023-10-12,22.36180570824433,1.9331611873199033,44.379437070940604,10.844853140275147
2023-10-13,22.62129108435631,3.8160228846916544,44.63145976001661,12.97715035086031
2023-10-14,22.49474052914183,4.0546009366997975,46.85622307096356,12.098960658397019
2023-10-15,22.74533947324813,2.9941437423435002,47.54580674939936,12.292231058168428
2023-10-16,23.605713469783396,3.28783096604316,47.227020002530274,11.025714412014098
2023-10-17,24.245841706742798,2.186788544741591,47.060442071763596,11.552802773108175
2023-10-18,24.498598546440498,1.3569847803457014,46.60319366427006,10.029835880117256
2023-10-19,25.49519448076031,1.108735013350451,47.01878411199276,11.451946817397145
2023-10-20,26.068542587448615,1.3706372097301065,47.19676832369562,9.706254008605974
2023-10-21,26.226652448747256,2.261660570124967,46.11806088970081,8.922816985653883
2023-10-22,25.32392371992015,2.1327327517451553,48.00548853124758,9.62451498216411
2023-10-23,25.124716575069055,2.3070023239172865,47.54297418777459,8.432144917500793
2023-10-24,23.223230466521297,3.4106547908057374,46.60661953102179,8.127200233056497
2023-10-25,22.434917732846053,3.558251094987352,46.21429191172063,7.535328337083941
2023-10-26,22.49681574588556,2.9371623065864756,48.35597649595553,6.764331930590593
2023-10-27,23.918501506840187,4.044283266377482,47.02392654865979,6.143919453391792
2023-10-28,24.575545327706934,3.130072563502033,47.011119194595196,5.711715487785658
2023-10-29,23.607830502226435,1.503690213005895,47.444341634148664,5.236611754743411
2023-10-30,24.71536424168453,1.199616197001766,48.906617559755254,4.470180778196624
2023-10-31,25.584573337040446,0.8234721122955037,49.356633162626835,5.315453119423005
2023-11-01,26.048516041317427,1.0336304345115879,49.470486384824184,5.862833501743033
2023-11-02,24.905133058165617,0.9046716914535559,48.482064572264015,5.480765562025757
2023-11-03,25.97773156210669,3.013633736088991,47.80085245297095,4.934743260367998
2023-11-04,26.886139711179215,3.4796383545738347,48.838168512919765,5.976404906931245
2023-11-05,26.805446342787086,3.8157034910656042,49.9714142177421,6.580400023924139
2023-11-06,26.155117675137905,5.512213134392024,51.192567023413766,7.923953198587869
2023-11-07,26.10491753875191,4.990142087554567,51.32805449952392,7.997412299357089
2023-11-08,27.510156482187142,3.250086164410332,49.94379212520786,9.3442073390379
2023-11-09,28.163104263004346,2.9798217259691127,49.14724329363151,8.548375523298244
2023-11-10,27.17754931609964,3.8260866069098167,47.54357522983188,8.81895117590678
2023-11-11,26.857705597816008,3.6780712414423826,46.56157597292197,8.399653365692762
2023-11-12,27.396486194940735,2.3117553823470587,47.44230818138842,8.988211309378762
2023-11-13,27.020025359380842,2.2516997908532295,48.75124914372952,9.357502809080808
2023-11-14,25.93913819531997,3.8383494479516473,47.46174115024525,9.72230983767592
2023-11-15,25.156919797759915,3.9422538953749373,47.16322575317496,9.968368109029367
2023-11-16,23.554675601784695,3.74046547074473,48.542434995348195,9.424855775740863
2023-11-17,22.068724675443292,5.428561352792182,46.80144265517702,9.169240772442196
2023-11-18,22.722946191493747,5.415583645231771,46.015138945406875,8.646921312771479
2023-11-19,22.591669861761382,6.137287381040558,44.6820330411373,9.129169100847829
2023-11-20,22.188371140702664,5.251084869368541,45.19518040107098,7.632957816875037
2023-11-21,20.459466111166872,5.145437940186335,47.17150002842366,6.829199612530229
2023-11-22,20.531438369644462,5.552121467563311,46.564682019977866,4.658662601988572
2023-11-23,20.337310202169533,6.066128318314715,50.205476600380855,3.9670684593995458
2023-11-24,20.384856179977184,7.653650433022291,47.74414309224556,3.5096129457024206
2023-11-25,20.479009096794694,9.05590307730844,49.06531565648412,2.299556479083762
2023-11-26,21.554427770838096,7.920137297935453,49.06032261344234,4.291779412749731
2023-11-27,22.10628084695243,7.767800204660892,48.70399175736154,4.507453988704939
2023-11-28,20.49081761178565,6.752096958631007,49.000843555741504,4.278676949449039
2023-11-29,19.38593105865781,6.61450808871491,49.161840636858635,4.805556857934393
2023-11-30,20.425352957813498,5.682686265862125,49.74167702142377,6.134563744887402
2023-12-01,21.514456287544878,6.442060475692117,50.1301108357994,6.237466151769711
2023-12-02,22.425380125636067,5.672237400514216,50.39494206126637,6.0282750319389
2023-12-03,21.76006656426663,4.1905796576132675,51.46352549343612,6.576340534831756
2023-12-04,19.025667189630415,3.7724680140104887,50.24822718820032,7.879735599240543
2023-12-05,17.638712322831093,5.0109771959597245,51.960465848442766,7.356749376953555
2023-12-06,17.320560485401355,2.9003885738070805,53.13217524733391,6.312740440560813
2023-12-07,16.518090416023654,3.3193242225289152,54.04879869306637,7.95559930645334
2023-12-08,15.04483445171586,2.7316259406163557,53.90745142839699,8.157233136519897
2023-12-09,14.922035341136741,2.281198108120904,53.08548750593117,5.908854148538945
2023-12-10,14.296129593691827,1.9977830068633897,53.683108372633384,5.820355368130714
2023-12-11,14.590022643684517,3.63615186416844,54.60728995713858,7.584352727109184
2023-12-12,16.06760033997025,4.2236190932739355,52.762412644351194,6.680749572687604
2023-12-13,15.587713516109838,4.396608761761781,52.17738024351403,6.945989085761613
2023-12-14,15.425227787230186,4.422238446232385,52.56060086471624,6.196167149771243
2023-12-15,16.639448857018053,4.988390826969006,53.48736191402928,6.223968835271288
2023-12-16,15.630450765660218,5.261163329190455,53.53568583715859,6.758279878798698
2023-12-17,17.37735843137084,5.884541594776231,52.4042396684487,5.239816897572531
2023-12-18,18.72053031215086,6.906948794981768,52.805165537765745,5.30641895524618
2023-12-19,18.750150266923104,5.8927948685788865,52.09528522327831,4.147409578710156
2023-12-20,18.112833070153354,5.4599807060871575,52.29630928267369,4.067888267703654
2023-12-21,19.019067867063505,7.062554682743406,51.387746273769054,3.494927526826309
2023-12-22,18.829330308266503,5.660510068193307,51.71787197089172,3.647544059220062
2023-12-23,17.864371883640626,6.897976588680753,51.12794588404126,5.499051293781058
2023-12-24,17.306570240483723,6.377251201489962,52.30987323509395,4.056504072833579
2023-12-25,16.210925684737308,6.558869086719231,50.1047862377341,4.633993812076737
2023-12-26,15.922572742014559,6.043194397222754,51.067869890878804,4.47305123387518
2023-12-27,17.145745870624317,4.853653556738738,51.019269787889336,4.362944480730013
2023-12-28,16.29206039179502,4.937222933689233,51.50786433724059,4.2842239294273154
2023-12-29,16.44957221393829,3.9513797516811,52.0158366999,3.6202882954500337
2023-12-30,14.809453518610265,4.136810434040173,49.47291234057052,1.5336282463506765
2023-12-31,15.579689990604018,4.813090764965069,49.84464896176836,2.433637554861614
2024-01-01,14.712601283799788,4.712050952342367,51.91652928416867,3.4941148523183774
2024-01-02,16.219598331651238,4.546798832417669,53.59502476193895,2.128813323699862
2024-01-03,13.804665230033926,4.048085785641487,52.1389319124941,2.4107303811853384
2024-01-04,14.096885355036727,4.333739933026103,51.85702455024516,3.4805011613551766
2024-01-05,11.70751432433469,3.377623756036116,53.427802616583286,3.3874905064847733
2024-01-06,12.502903420496027,4.181292405945659,54.83680393684762,3.768849611417992
2024-01-07,11.645793166826229,3.371940270830968,54.73041235705425,4.312206104593013
2024-01-08,9.794322520700419,4.672918130383032,53.40084824556574,3.9113142061100437
2024-01-09,9.168167066785115,6.370446539015473,53.956058875738705,4.189698557009925
2024-01-10,10.204555497431091,5.873523881667392,54.26883741675856,2.1033573040373303
2024-01-11,9.523366767636888,5.354342324702895,53.87821282902438,1.6544973668120637
2024-01-12,9.46426088320192,5.846649565667256,55.836704004343616,1.5113489510849678
2024-01-13,9.355151792429815,5.316301229257874,55.19373184519522,2.8940838221905034
2024-01-14,10.49554825071044,5.735117192043255,54.08384509044654,3.8425678608835083
2024-01-15,10.903113471950393,5.311463398135922,53.9864267614741,5.018886470794852
2024-01-16,9.539445598134774,4.072507339757836,54.21077593834187,5.3148117870781375
2024-01-17,8.28408761395029,2.8259874211301153,53.524730678621594,5.521985758637109
2024-01-18,8.839798814005068,3.799179975051946,54.38661107290804,5.702557797160556
2024-01-19,9.182343069694982,1.9636075763651006,54.14700185409772,7.229833651579881
2024-01-20,8.953814020751057,1.1029148663258221,54.543453317923415,6.5521951085684265
2024-01-21,10.449470453607214,0.5190474105161127,55.55742390310504,9.226774652296305
2024-01-22,11.596117343493663,1.65801208145955,56.4891971186864,8.969279165433564
2024-01-23,11.51148499389217,0.25143711880923814,54.90628486483393,8.250141577773862
2024-01-24,12.376457884082702,0.20354175243461867,54.69911101162941,9.530720746751879
2024-01-25,13.494239454440168,0.7984712691220562,54.126978013510694,9.909291393456257
2024-01-26,12.186626744385933,0.9849888390380038,55.37405126852064,9.348338097629172
2024-01-27,12.662267744586675,1.1527129965898608,56.179131681319994,8.193180618015624
2024-01-28,12.804682111469498,1.1906656312834791,54.87507455423124,7.946789285759305
2024-01-29,12.435523960841143,1.2257099062596681,54.352686972897374,6.535753148726574
2024-01-30,13.125944055988228,1.8686310413354055,52.32406363478941,5.725675954257013
2024-01-31,13.617178077136712,2.1806182736082884,52.12806451036938,4.703300584960091
2024-02-01,14.429891898538855,5.179142122224096,53.312168762917715,5.313222425241223
2024-02-02,13.76699595995728,5.242167349506207,53.560465710122855,4.955071859168521
2024-02-03,12.85401114990058,5.194643761736655,53.79061035457242,5.974687360710369
2024-02-04,14.63206025680175,5.825057300246863,54.21756693563774,6.40319828445577
2024-02-05,13.330052121268569,7.2223166802464185,53.42239096656438,6.607220066302614
2024-02-06,13.037951355928275,8.609798595981125,52.73471588963889,6.446362741798833
2024-02-07,14.721322388772352,8.223957557084088,52.576883418558914,4.7824868284202315
2024-02-08,16.601695465540306,6.926983549523883,52.463511222035244,6.14436166125788
2024-02-09,17.526724025901537,6.289561811650062,52.62898606821531,5.973148595430338
2024-02-10,17.3095883800824,6.95490342107182,52.28765982731691,6.081627930752114
2024-02-11,16.12296819125835,6.301555286815384,52.24529122916747,6.423239664395755
2024-02-12,15.005080086102891,7.240909851330019,52.51835073823067,6.373733393558332
2024-02-13,13.899527556274666,7.6900488774374045,53.141145459705285,7.3569865467825855
2024-02-14,12.293433866003562,7.756801628190046,52.90916621560181,7.429466729200085
2024-02-15,12.622090948945885,8.332282087553168,49.79989406453179,7.965534503694071
2024-02-16,13.550307607125152,8.636106073333954,51.258003635453036,8.752978569102233
2024-02-17,15.14958076907837,7.165308179021323,49.8483343141057,8.81824403130723
2024-02-18,15.01433030715028,6.4043101880306,48.71779466644418,10.966228036878139
2024-02-19,15.412216261381957,5.159544690090701,48.94571682668695,12.161096395983853
2024-02-20,16.220976093897,5.225466372155448,50.06989708334426,13.333816032958813
2024-02-21,17.631223276840764,4.731984424918392,50.4013463104011,14.634321983089121
2024-02-22,18.012547431377055,6.148666508797999,50.11780654395765,14.674461281886465
2024-02-23,18.211240741194207,7.25598575375785,48.424581822784624,15.582813038925421
2024-02-24,20.42022362466529,5.602014376562113,49.8174681957231,16.133800945676228
2024-02-25,19.902144114386044,4.048110819325264,49.32132811011935,16.14541021390125
2024-02-26,20.594748837643255,4.0790827967337435,49.58785721412018,14.987198660042163
2024-02-27,20.372091453156578,5.715599925596447,49.70623747889061,15.049594019611442
2024-02-28,20.023492438224395,6.152524930550453,50.330123917960215,14.86188393179146
2024-02-29,21.377477796041788,6.562938917782444,49.59644084458159,14.769599508317937
2024-03-01,22.582108111365642,6.022258530707292,47.83299764212615,14.941845048800612
2024-03-02,24.07263603689782,7.178012038882121,46.35243721282701,13.955695908960308
2024-03-03,23.576072386120373,5.598539738996543,47.62276902589321,14.554669716284103
2024-03-04,25.15059142084451,7.270246256572925,49.235674859680906,15.077622264469422
2024-03-05,24.791730500049898,7.034001868752055,49.0667292528287,15.151208898635247
2024-03-06,24.826073598205213,6.968331562381291,48.94429310895339,15.157376965294821
2024-03-07,24.320043421986316,8.983315897018137,49.54351316078948,14.563479980613211
2024-03-08,24.994364084336876,9.326837105230503,47.98968047807925,15.324540719874358
2024-03-09,25.585284817929576,9.665742487832885,48.38097448292146,16.21130205309214
2024-03-10,23.905134216521237,10.471316368884905,47.483335131807586,16.17943266598368
2024-03-11,22.31454545579986,9.075415848031168,48.160416066455895,17.227151810943298
2024-03-12,22.335769788691366,9.417013373205465,46.721458084899126,18.464713688720913
2024-03-13,21.958210271580874,7.540372668769585,46.05468520893562,19.450207487194312
2024-03-14,22.281851935662836,5.89423437967325,45.17210666517646,19.73556733753297
2024-03-15,21.71083457344024,5.328288382483075,45.971212019960724,18.37418988715139
2024-03-16,20.30555245125941,4.9160402915893,47.16757250508495,19.732297754879003
